t,hp,action,ani_state,ani_phase,state_time,task,attacker,foes,foe_d,foe_actions
50.28,200,0,2,5,8.92,PS_Normal,,0,-1,
50.39,200,0,2,5,8.92,PS_Normal,,0,-1,
50.5,200,0,2,5,8.92,PS_Normal,,0,-1,
50.61,200,0,2,5,8.92,PS_Normal,,0,-1,
50.75,200,0,2,5,8.92,PS_Normal,,0,-1,
50.85,200,0,2,5,8.92,PS_Normal,,0,-1,
50.95,200,0,2,5,8.92,PS_Normal,,0,-1,
51.06,200,0,2,5,8.92,PS_Normal,,0,-1,
51.17,200,0,2,5,8.92,PS_Normal,,0,-1,
51.28,200,0,2,5,8.92,PS_Normal,,0,-1,
51.38,200,0,2,5,8.92,PS_Normal,,0,-1,
51.49,200,0,2,5,8.92,PS_Normal,,0,-1,
51.59,200,0,2,5,8.92,PS_Normal,,0,-1,
51.7,200,0,2,5,8.92,PS_Normal,,0,-1,
51.81,200,0,2,5,8.92,PS_Normal,,0,-1,
51.91,200,0,2,5,8.92,PS_Normal,,0,-1,
52.02,200,0,2,5,8.92,PS_Normal,,0,-1,
52.13,200,0,2,5,8.92,PS_Normal,,0,-1,
52.25,200,0,2,5,8.92,PS_Normal,,0,-1,
52.36,200,0,2,5,8.92,PS_Normal,,0,-1,
52.47,200,0,2,5,8.92,PS_Normal,,0,-1,
52.58,200,0,2,5,8.92,PS_Normal,,0,-1,
52.68,200,0,2,5,8.92,PS_Normal,,0,-1,
52.79,200,0,2,5,8.92,PS_Normal,,0,-1,
52.89,200,0,2,5,8.92,PS_Normal,,0,-1,
53.0,200,0,2,5,8.92,PS_Normal,,0,-1,
53.11,200,0,2,5,8.92,PS_Normal,,0,-1,
53.21,200,0,2,5,8.92,PS_Normal,,0,-1,
53.31,200,0,2,5,8.92,PS_Normal,,0,-1,
53.42,200,0,2,5,8.92,PS_Normal,,0,-1,
53.53,200,0,2,5,8.92,PS_Normal,,0,-1,
53.64,200,0,2,5,8.92,PS_Normal,,0,-1,
53.76,200,0,2,5,8.92,PS_Normal,,0,-1,
53.87,200,0,2,5,8.92,PS_Normal,,0,-1,
53.98,200,0,2,5,8.92,PS_Normal,,0,-1,
54.08,200,0,2,5,8.92,PS_Normal,,0,-1,
54.19,200,0,2,5,8.92,PS_Normal,,0,-1,
54.29,200,0,2,5,8.92,PS_Normal,,0,-1,
54.4,200,0,2,5,8.92,PS_Normal,,0,-1,
54.51,200,0,2,5,8.92,PS_Normal,,0,-1,
54.61,200,0,2,5,8.92,PS_Normal,,0,-1,
54.72,200,0,2,5,8.92,PS_Normal,,0,-1,
54.82,200,0,2,5,8.92,PS_Normal,,0,-1,
54.93,200,0,2,5,8.92,PS_Normal,,0,-1,
55.04,200,0,2,5,8.92,PS_Normal,,0,-1,
55.14,200,0,2,5,8.92,PS_Normal,,0,-1,
55.29,200,0,2,5,8.92,PS_Normal,,0,-1,
55.4,200,0,2,5,8.92,PS_Normal,,0,-1,
55.51,200,0,2,5,8.92,PS_Normal,,0,-1,
55.61,200,0,2,5,8.92,PS_Normal,,0,-1,
55.72,200,0,2,5,8.92,PS_Normal,,0,-1,
55.83,200,0,2,5,8.92,PS_Normal,,0,-1,
55.94,200,0,2,5,8.92,PS_Normal,,0,-1,
56.04,200,0,2,5,8.92,PS_Normal,,0,-1,
56.14,200,0,2,5,8.92,PS_Normal,,0,-1,
56.24,200,0,2,5,8.92,PS_Normal,,0,-1,
56.35,200,0,2,5,8.92,PS_Normal,,0,-1,
56.46,200,0,2,5,8.92,PS_Normal,,0,-1,
56.57,200,0,2,5,8.92,PS_Normal,,0,-1,
56.67,200,0,2,5,8.92,PS_Normal,,0,-1,
56.81,200,0,2,5,8.92,PS_Normal,,0,-1,
56.91,200,0,2,5,8.92,PS_Normal,,0,-1,
57.02,200,0,2,5,8.92,PS_Normal,,0,-1,
57.13,200,0,2,5,8.92,PS_Normal,,0,-1,
57.23,200,0,2,5,8.92,PS_Normal,,0,-1,
57.34,200,0,2,5,8.92,PS_Normal,,0,-1,
57.44,200,0,2,5,8.92,PS_Normal,,0,-1,
57.54,200,0,2,5,8.92,PS_Normal,,0,-1,
57.65,200,0,2,5,8.92,PS_Normal,,0,-1,
57.76,200,0,2,5,8.92,PS_Normal,,0,-1,
57.86,200,0,2,5,8.92,PS_Normal,,0,-1,
57.97,200,0,2,5,8.92,PS_Normal,,0,-1,
58.07,200,0,2,5,8.92,PS_Normal,,0,-1,
58.18,200,0,2,5,8.92,PS_Normal,,0,-1,
58.31,200,0,2,5,8.92,PS_Normal,,0,-1,
58.42,200,0,2,5,8.92,PS_Normal,,0,-1,
58.53,200,0,2,5,8.92,PS_Normal,,0,-1,
58.63,200,0,2,5,8.92,PS_Normal,,0,-1,
58.73,200,0,2,5,8.92,PS_Normal,,0,-1,
58.83,200,0,2,5,8.92,PS_Normal,,0,-1,
58.94,200,0,2,5,8.92,PS_Normal,,0,-1,
59.05,200,0,2,5,8.92,PS_Normal,,0,-1,
59.15,200,0,2,5,8.92,PS_Normal,,0,-1,
59.25,200,0,2,5,8.92,PS_Normal,,0,-1,
59.36,200,0,2,5,8.92,PS_Normal,,0,-1,
59.46,200,0,2,5,8.92,PS_Normal,,0,-1,
59.57,200,0,2,5,8.92,PS_Normal,,0,-1,
59.68,200,0,2,5,8.92,PS_Normal,,0,-1,
59.79,200,0,2,5,8.92,PS_Normal,,0,-1,
59.92,200,0,2,5,8.92,PS_Normal,,0,-1,
60.02,200,0,2,5,8.92,PS_Normal,,0,-1,
60.13,200,0,2,5,8.92,PS_Normal,,0,-1,
60.23,200,0,2,5,8.92,PS_Normal,,0,-1,
60.34,200,0,2,5,8.92,PS_Normal,,0,-1,
60.44,200,0,2,5,8.92,PS_Normal,,0,-1,
60.54,200,0,2,5,8.92,PS_Normal,,0,-1,
60.66,200,0,2,5,8.92,PS_Normal,,0,-1,
60.76,200,0,2,5,8.92,PS_Normal,,0,-1,
60.87,200,0,2,5,8.92,PS_Normal,,0,-1,
60.97,200,0,2,5,8.92,PS_Normal,,0,-1,
61.08,200,0,2,5,8.92,PS_Normal,,0,-1,
61.18,200,0,2,5,8.92,PS_Normal,,0,-1,
61.29,200,0,2,5,8.92,PS_Normal,,0,-1,
61.42,200,0,2,5,8.92,PS_Normal,,0,-1,
61.53,200,0,2,5,8.92,PS_Normal,,0,-1,
61.63,200,0,2,5,8.92,PS_Normal,,0,-1,
61.74,200,0,2,5,8.92,PS_Normal,,0,-1,
61.84,200,0,2,5,8.92,PS_Normal,,0,-1,
61.94,200,0,2,5,8.92,PS_Normal,,0,-1,
62.05,200,0,2,5,8.92,PS_Normal,,0,-1,
62.15,200,0,2,5,8.92,PS_Normal,,0,-1,
62.26,200,0,2,5,8.92,PS_Normal,,0,-1,
62.37,200,0,2,5,8.92,PS_Normal,,0,-1,
62.47,200,0,2,5,8.92,PS_Normal,,0,-1,
62.58,200,0,2,5,8.92,PS_Normal,,0,-1,
62.68,200,0,2,5,8.92,PS_Normal,,0,-1,
62.79,200,0,2,5,8.92,PS_Normal,,0,-1,
62.89,200,0,2,5,8.92,PS_Normal,,0,-1,
63.02,200,0,2,5,8.92,PS_Normal,,0,-1,
63.12,200,0,2,5,8.92,PS_Normal,,0,-1,
63.22,200,0,2,5,8.92,PS_Normal,,0,-1,
63.33,200,0,2,5,8.92,PS_Normal,,0,-1,
63.44,200,0,2,5,8.92,PS_Normal,,0,-1,
63.54,200,0,2,5,8.92,PS_Normal,,0,-1,
63.65,200,0,2,5,8.92,PS_Normal,,0,-1,
63.75,200,0,2,5,8.92,PS_Normal,,0,-1,
63.85,200,0,2,5,8.92,PS_Normal,,0,-1,
63.96,200,0,2,5,8.92,PS_Normal,,0,-1,
64.07,200,0,2,5,8.92,PS_Normal,,0,-1,
64.17,200,0,2,5,8.92,PS_Normal,,0,-1,
64.28,200,0,2,5,8.92,PS_Normal,,0,-1,
64.39,200,0,2,5,8.92,PS_Normal,,0,-1,
64.49,200,0,2,5,8.92,PS_Normal,,0,-1,
64.62,200,0,2,5,8.92,PS_Normal,,0,-1,
64.73,200,0,2,5,8.92,PS_Normal,,0,-1,
64.83,200,0,2,5,8.92,PS_Normal,,0,-1,
64.94,200,0,2,5,8.92,PS_Normal,,0,-1,
65.05,200,0,2,5,8.92,PS_Normal,,0,-1,
65.15,200,0,2,5,8.92,PS_Normal,,0,-1,
65.26,200,0,2,5,8.92,PS_Normal,,0,-1,
65.37,200,0,2,5,8.92,PS_Normal,,0,-1,
65.47,200,0,2,5,8.92,PS_Normal,,0,-1,
65.57,200,0,2,5,8.92,PS_Normal,,0,-1,
65.69,200,0,2,5,8.92,PS_Normal,,0,-1,
65.8,200,0,2,5,8.92,PS_Normal,,0,-1,
65.91,200,0,2,5,8.92,PS_Normal,,0,-1,
66.01,200,0,2,5,8.92,PS_Normal,,0,-1,
66.14,200,0,2,5,8.92,PS_Normal,,0,-1,
66.25,200,0,2,5,8.92,PS_Normal,,0,-1,
66.35,200,0,2,5,8.92,PS_Normal,,0,-1,
66.46,200,0,2,5,8.92,PS_Normal,,0,-1,
66.56,200,0,2,5,8.92,PS_Normal,,0,-1,
66.67,200,0,2,5,8.92,PS_Normal,,0,-1,
66.77,200,0,2,5,8.92,PS_Normal,,0,-1,
66.88,200,0,2,5,8.92,PS_Normal,,0,-1,
66.99,200,0,2,5,8.92,PS_Normal,,0,-1,
67.09,200,0,2,5,8.92,PS_Normal,,0,-1,
67.2,200,0,2,5,8.92,PS_Normal,,0,-1,
67.3,200,0,2,5,8.92,PS_Normal,,0,-1,
67.41,200,0,2,5,8.92,PS_Normal,,0,-1,
67.52,200,0,2,5,8.92,PS_Normal,,0,-1,
67.65,200,0,2,5,8.92,PS_Normal,,0,-1,
67.75,200,0,2,5,8.92,PS_Normal,,0,-1,
67.87,200,0,2,5,8.92,PS_Normal,,0,-1,
67.97,200,0,2,5,8.92,PS_Normal,,0,-1,
68.08,200,0,2,5,8.92,PS_Normal,,0,-1,
68.19,200,0,2,5,8.92,PS_Normal,,0,-1,
68.29,200,0,2,5,8.92,PS_Normal,,0,-1,
68.4,200,0,2,5,8.92,PS_Normal,,0,-1,
68.51,200,0,2,5,8.92,PS_Normal,,0,-1,
68.61,200,0,2,5,8.92,PS_Normal,,0,-1,
68.72,200,0,2,5,8.92,PS_Normal,,0,-1,
68.83,200,0,2,5,8.92,PS_Normal,,0,-1,
68.94,200,0,2,5,8.92,PS_Normal,,0,-1,
69.04,200,0,2,5,8.92,PS_Normal,,0,-1,
69.17,200,0,2,5,8.92,PS_Normal,,0,-1,
69.27,200,0,2,5,8.92,PS_Normal,,0,-1,
69.38,200,0,2,5,8.92,PS_Normal,,0,-1,
69.49,200,0,2,5,8.92,PS_Normal,,0,-1,
69.59,200,0,2,5,8.92,PS_Normal,,0,-1,
69.7,200,0,2,5,8.92,PS_Normal,,0,-1,
69.81,200,0,2,5,8.92,PS_Normal,,0,-1,
69.92,200,0,2,5,8.92,PS_Normal,,0,-1,
